"Longitude","Latitude","Year","Month","Country"
-28.620633,38.522167,2005,NA,"Portugal"
-28.655817,38.52125,2005,NA,"Portugal"
-28.621781,38.524025,2005,NA,"Portugal"
-28.620633,38.522167,2005,NA,"Portugal"
-28.620633,38.522167,2005,NA,"Portugal"
-28.619683,38.518517,2005,NA,"Portugal"
-28.625483,38.51695,2005,NA,"Portugal"
-28.727217,38.517817,2005,NA,"Portugal"
-28.630367,38.522117,2005,NA,"Portugal"
-28.630833,38.5213,2005,NA,"Portugal"
-1.80372,48.88803,2005,NA,"France"
-28.626085,38.517367,2005,NA,"Portugal"
-28.679117,38.520033,2005,NA,"Portugal"
-28.625483,38.51695,2005,NA,"Portugal"
-28.655817,38.52125,2005,NA,"Portugal"
-28.625483,38.51695,2005,NA,"Portugal"
-28.623616,38.523211,2005,NA,"Portugal"
-28.621781,38.524025,2005,NA,"Portugal"
-28.76845,38.614117,2005,NA,"Portugal"
-28.648617,38.521883,2005,NA,"Portugal"
-28.648617,38.521883,2005,NA,"Portugal"
-28.655817,38.52125,2005,NA,"Portugal"
-28.625483,38.51695,2005,NA,"Portugal"
-28.619683,38.518517,2005,NA,"Portugal"
-2.25987,43.303637,2004,4,"Spain"
-2.25987,43.303637,2004,4,"Spain"
-1.927494,43.335761,2004,4,"Spain"
-2.259562,43.303563,2004,4,"Spain"
-2.259562,43.303563,2004,4,"Spain"
-2.260447,43.303785,2004,4,"Spain"
-1.971959,43.329551,2004,4,"Spain"
-2.25987,43.303637,2004,4,"Spain"
-1.948699,43.332239,2004,5,"Spain"
-2.239071,43.30848,2004,5,"Spain"
-2.239071,43.30848,2004,5,"Spain"
-2.239071,43.30848,2004,5,"Spain"
-7.162132,57.62991,2004,5,"United Kingdom of Great Britain and Northern Ireland"
-1.948699,43.332239,2004,5,"Spain"
-1.948699,43.332239,2004,5,"Spain"
-2.239071,43.30848,2004,5,"Spain"
-2.239071,43.30848,2004,5,"Spain"
-1.948699,43.332239,2004,5,"Spain"
-1.790736,43.391142,2004,6,"Spain"
-1.790736,43.391142,2004,6,"Spain"
-1.790736,43.391142,2004,6,"Spain"
-1.790736,43.391142,2004,6,"Spain"
6.24126,43.02875,2004,6,"France"
-1.790736,43.391142,2004,6,"Spain"
-1.79582,43.393177,2004,6,"Spain"
-1.790736,43.391142,2004,6,"Spain"
3.22225,42.04285,2004,10,"Spain"
-28.60005,38.5905,2004,NA,"Portugal"
-28.656906,38.522153,2004,NA,"Portugal"
-28.656906,38.522153,2004,NA,"Portugal"
-28.656906,38.522153,2004,NA,"Portugal"
-4.33684,48.09473,2003,1,"France"
-2.344919,43.302436,2003,4,"Spain"
-3.113326,43.352664,2003,4,"Spain"
-2.344919,43.302436,2003,4,"Spain"
-6.261639,49.94355,2003,4,"United Kingdom of Great Britain and Northern Ireland"
-3.113326,43.352664,2003,4,"Spain"
-2.35627,43.30287,2003,4,"Spain"
-2.344919,43.302436,2003,4,"Spain"
-3.113326,43.352664,2003,4,"Spain"
-2.344919,43.302436,2003,4,"Spain"
-5.748709,56.85341,2003,7,"United Kingdom of Great Britain and Northern Ireland"
-5.893352,56.76522,2003,7,"United Kingdom of Great Britain and Northern Ireland"
-5.749274,56.8502,2003,7,"United Kingdom of Great Britain and Northern Ireland"
-5.725622,56.8472,2003,7,"United Kingdom of Great Britain and Northern Ireland"
-2.162429,50.60099,2003,7,"United Kingdom of Great Britain and Northern Ireland"
-4.133796,50.337976,2003,8,"United Kingdom of Great Britain and Northern Ireland"
-28.831767,38.595317,2003,NA,"Portugal"
-28.735217,38.519733,2003,NA,"Portugal"
-28.831767,38.595317,2003,NA,"Portugal"
-28.83365,38.59785,2003,NA,"Portugal"
-28.749333,38.5217,2003,NA,"Portugal"
-4.827286,54.047676,2003,NA,"Isle of Man"
-28.75166,38.521902,2003,NA,"Portugal"
-28.75195,38.521883,2003,NA,"Portugal"
-28.730413,38.519169,2003,NA,"Portugal"
-4.674729,54.051168,2003,NA,"Isle of Man"
-28.735217,38.519733,2003,NA,"Portugal"
-28.831767,38.595317,2003,NA,"Portugal"
-2.949489,43.418154,2002,4,"Spain"
-2.497234,43.366869,2002,4,"Spain"
-2.94902,43.418036,2002,4,"Spain"
-5.086899,50.102462,2002,5,"United Kingdom of Great Britain and Northern Ireland"
-0.41,38.36,2002,5,"Spain"
-2.472416,50.583226,2002,7,"United Kingdom of Great Britain and Northern Ireland"
-0.52,38.2,2002,7,"Spain"
-0.48,38.17,2002,7,"Spain"
-0.48,38.17,2002,7,"Spain"
3.14917,42.47861,2002,8,"France"
-0.52,38.2,2002,8,"Spain"
-0.41,38.36,2002,8,"Spain"
-0.48,38.17,2002,8,"Spain"
-8.864691,37.289191,2002,10,"Portugal"
-8.298182,37.072434,2002,10,"Portugal"
-8.921792,37.02109,2002,10,"Portugal"
-8.188497,37.089327,2002,10,"Portugal"
-8.681465,37.08385,2002,10,"Portugal"
-8.793436,37.820059,2002,10,"Portugal"
-8.802884,37.912645,2002,10,"Portugal"
-8.826646,37.382567,2002,10,"Portugal"
-8.729791,41.274929,2002,11,"Portugal"
-8.981859,38.478248,2002,12,"Portugal"
-9.423544,39.014081,2002,12,"Portugal"
-7.387369,57.101,2001,8,"United Kingdom of Great Britain and Northern Ireland"
9.82831,40.52895,2001,8,"Italy"
9.67481,39.71895,2001,8,"Italy"
9.81814,40.53514,2001,8,"Italy"
9.32553,41.19502,2001,8,"Italy"
-5.855633,56.67722,2001,8,"United Kingdom of Great Britain and Northern Ireland"
-5.855633,56.67722,2001,8,"United Kingdom of Great Britain and Northern Ireland"
-9.339807,39.375856,2001,10,"Portugal"
-9.486673,38.709571,2001,10,"Portugal"
-9.42029,38.961181,2001,10,"Portugal"
-9.45061,38.865024,2001,10,"Portugal"
-9.377283,39.37344,2001,10,"Portugal"
-9.142621,39.511391,2001,10,"Portugal"
-8.945659,37.102461,2001,11,"Portugal"
-8.66897,37.091115,2001,11,"Portugal"
-8.877728,37.045155,2001,11,"Portugal"
-8.854811,37.340579,2001,11,"Portugal"
-8.797249,37.891804,2001,11,"Portugal"
-8.729989,37.084187,2001,11,"Portugal"
-8.792484,37.720834,2001,11,"Portugal"
-8.788036,37.524209,2001,11,"Portugal"
-9.215187,38.423685,2001,12,"Portugal"
-9.497635,51.49885,2000,1,"Ireland"
-9.456634,51.522737,2000,1,"Ireland"
-9.456634,51.522737,2000,1,"Ireland"
-9.443493,51.471665,2000,1,"Ireland"
-7.399552,57.005604,2000,5,"United Kingdom of Great Britain and Northern Ireland"
-7.398504,57.0052,2000,5,"United Kingdom of Great Britain and Northern Ireland"
-4.338242,54.41103,2000,6,"Isle of Man"
-28.677222,38.518397,2000,NA,"Portugal"
-7.306094,57.099863,1999,5,"United Kingdom of Great Britain and Northern Ireland"
-7.323562,57.098193,1999,5,"United Kingdom of Great Britain and Northern Ireland"
-7.284832,57.090721,1999,5,"United Kingdom of Great Britain and Northern Ireland"
-7.293009,57.100516,1999,5,"United Kingdom of Great Britain and Northern Ireland"
-7.284832,57.090721,1999,5,"United Kingdom of Great Britain and Northern Ireland"
-7.306094,57.099863,1999,5,"United Kingdom of Great Britain and Northern Ireland"
-7.300381,57.097261,1999,5,"United Kingdom of Great Britain and Northern Ireland"
-7.307767,57.069654,1999,9,"United Kingdom of Great Britain and Northern Ireland"
-7.307767,57.069654,1999,9,"United Kingdom of Great Britain and Northern Ireland"
-7.307918,57.069558,1999,9,"United Kingdom of Great Britain and Northern Ireland"
-7.357347,57.065198,1999,9,"United Kingdom of Great Britain and Northern Ireland"
-7.307767,57.069654,1999,9,"United Kingdom of Great Britain and Northern Ireland"
-7.307767,57.069654,1999,9,"United Kingdom of Great Britain and Northern Ireland"
-7.357347,57.065198,1999,9,"United Kingdom of Great Britain and Northern Ireland"
-7.307918,57.069558,1999,9,"United Kingdom of Great Britain and Northern Ireland"
-3.848359,48.63744,1999,9,"France"
-1.580471,50.65987,1999,10,"United Kingdom of Great Britain and Northern Ireland"
-1.570568,50.659834,1999,10,"United Kingdom of Great Britain and Northern Ireland"
-1.580471,50.65987,1999,10,"United Kingdom of Great Britain and Northern Ireland"
-1.570568,50.659834,1999,10,"United Kingdom of Great Britain and Northern Ireland"
-9.631586,53.095042,1999,12,"Ireland"
-7.253283,55.281137,1999,12,"Ireland"
-10.386295,51.885058,1999,12,"Ireland"
-10.282958,51.938345,1999,12,"Ireland"
-10.020929,51.770555,1999,12,"Ireland"
-9.443493,51.471665,1999,12,"Ireland"
-9.543996,53.233699,1999,12,"Ireland"
-28.750053,38.518746,1999,NA,"Portugal"
-28.630027,38.516795,1999,NA,"Portugal"
-28.630027,38.516795,1999,NA,"Portugal"
-28.66605,38.519683,1999,NA,"Portugal"
-28.699626,38.517571,1999,NA,"Portugal"
-28.6275,38.518333,1999,NA,"Portugal"
-28.630027,38.516795,1999,NA,"Portugal"
-0.44,38.37,1999,NA,"Spain"
-0.44,38.37,1999,NA,"Spain"
-0.43,38.36,1999,NA,"Spain"
-0.43,38.36,1999,NA,"Spain"
-0.27,38.5,1999,NA,"Spain"
-0.41,38.36,1999,NA,"Spain"
-0.41,38.36,1999,NA,"Spain"
-0.03,38.62,1999,NA,"Spain"
-0.1,38.53,1999,NA,"Spain"
-0.3,38.48,1999,NA,"Spain"
-0.41,38.36,1999,NA,"Spain"
-0.47,38.17,1999,NA,"Spain"
-0.46,38.36,1999,NA,"Spain"
-0.52,38.22,1999,NA,"Spain"
-0.47,38.17,1999,NA,"Spain"
-0.24,38.5,1999,NA,"Spain"
-0.38,38.43,1999,NA,"Spain"
-0.22,38.51,1999,NA,"Spain"
-0.38,38.44,1999,NA,"Spain"
-0.01,38.63,1999,NA,"Spain"
-0.38,38.44,1999,NA,"Spain"
-0.42,38.36,1999,NA,"Spain"
-0.42,38.36,1999,NA,"Spain"
0.16,38.83,1999,NA,"Spain"
-0.37,38.44,1999,NA,"Spain"
0.13,38.84,1999,NA,"Spain"
-0.51,38.3,1999,NA,"Spain"
-0.38,38.44,1999,NA,"Spain"
-0.51,38.32,1999,NA,"Spain"
-0.24,38.51,1999,NA,"Spain"
-0.21,38.51,1999,NA,"Spain"
-0.48,38.17,1999,NA,"Spain"
-0.05,38.59,1999,NA,"Spain"
-0.16,38.53,1999,NA,"Spain"
-0.48,38.34,1999,NA,"Spain"
0.02,38.87,1999,NA,"Spain"
-0.23,38.51,1999,NA,"Spain"
-0.13,38.53,1999,NA,"Spain"
0.01,38.63,1999,NA,"Spain"
-0.2,38.51,1999,NA,"Spain"
-0.46,38.17,1999,NA,"Spain"
-0.39,38.42,1999,NA,"Spain"
-0.04,38.61,1999,NA,"Spain"
-0.04,38.6,1999,NA,"Spain"
-28.626644,38.516292,1999,NA,"Portugal"
23.919167,39.962222,1998,1,"Greece"
23.919167,39.962222,1998,1,"Greece"
-2.932281,50.695563,1998,7,"United Kingdom of Great Britain and Northern Ireland"
23.916964,40.157881,1998,8,"Greece"
23.916964,40.157881,1998,8,"Greece"
-25.8199,37.9003,1998,NA,"Portugal"
-25.8183,37.9008,1998,NA,"Portugal"
-25.395,37.8343,1998,NA,"Portugal"
-25.395,37.8343,1998,NA,"Portugal"
-25.8202,37.8997,1998,NA,"Portugal"
-25.395,37.8343,1998,NA,"Portugal"
-25.4956,37.7132,1998,NA,"Portugal"
-25.8028,37.8034,1998,NA,"Portugal"
-25.6047,37.8245,1998,NA,"Portugal"
-25.8199,37.9003,1998,NA,"Portugal"
-25.6685,37.8342,1998,NA,"Portugal"
-25.4956,37.7132,1998,NA,"Portugal"
-25.8028,37.8034,1998,NA,"Portugal"
-25.8183,37.9008,1998,NA,"Portugal"
-25.8028,37.8034,1998,NA,"Portugal"
-0.44,38.37,1997,1,"Spain"
-0.03,38.62,1997,1,"Spain"
-0.51,38.3,1997,1,"Spain"
-0.51,38.32,1997,1,"Spain"
-0.51,38.32,1997,1,"Spain"
-0.43,38.36,1997,1,"Spain"
-0.04,38.6,1997,1,"Spain"
0.01,38.63,1997,1,"Spain"
-0.04,38.61,1997,1,"Spain"
-0.46,38.36,1997,1,"Spain"
-0.48,38.34,1997,1,"Spain"
-0.23,38.51,1997,1,"Spain"
-2.659059,59.195953,1997,6,"United Kingdom of Great Britain and Northern Ireland"
-2.736645,59.140755,1997,6,"United Kingdom of Great Britain and Northern Ireland"
-2.535907,59.268361,1997,7,"United Kingdom of Great Britain and Northern Ireland"
23.686111,39.954722,1997,7,"Greece"
23.686111,39.954722,1997,7,"Greece"
-0.44,38.37,1996,4,"Spain"
-0.41,38.36,1996,4,"Spain"
-0.24,38.5,1996,4,"Spain"
-0.24,38.51,1996,4,"Spain"
-4.040478,50.291982,1996,6,"United Kingdom of Great Britain and Northern Ireland"
-4.450381,50.345224,1996,6,"United Kingdom of Great Britain and Northern Ireland"
-0.38,38.43,1996,7,"Spain"
-0.24,38.5,1996,7,"Spain"
-0.24,38.5,1996,7,"Spain"
-0.24,38.51,1996,7,"Spain"
-0.43,38.36,1996,7,"Spain"
-9.547285,53.240468,1996,8,"Ireland"
-9.547285,53.240468,1996,8,"Ireland"
-9.543996,53.233699,1996,8,"Ireland"
-4.071811,50.30222,1996,9,"United Kingdom of Great Britain and Northern Ireland"
-3.969372,50.304002,1996,9,"United Kingdom of Great Britain and Northern Ireland"
-0.44,38.37,1996,10,"Spain"
-0.46,38.36,1996,10,"Spain"
-0.24,38.5,1996,10,"Spain"
-0.38,38.44,1996,10,"Spain"
-0.51,38.32,1996,10,"Spain"
-0.51,38.32,1996,10,"Spain"
-0.24,38.51,1996,10,"Spain"
-0.05,38.59,1996,10,"Spain"
-0.04,38.6,1996,10,"Spain"
-0.23,38.51,1996,10,"Spain"
-0.04,38.61,1996,10,"Spain"
-1.70787,49.29032,1996,NA,"France"
-10.386816,51.884998,1995,5,"Ireland"
-10.386816,51.884998,1995,5,"Ireland"
-10.283833,51.938496,1995,5,"Ireland"
-10.283833,51.938496,1995,5,"Ireland"
-10.386295,51.885058,1995,5,"Ireland"
-10.282958,51.938345,1995,5,"Ireland"
-2.883091,58.990761,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-5.752666,56.853,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-5.7655,56.8465,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-2.86655,59.025,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-2.904723,59.01935,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-2.883091,58.990761,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-3.032424,59.038154,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-2.988457,59.024127,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-3.031698,59.013911,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-3.078506,59.007243,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-2.901546,59.031048,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-2.895713,59.007738,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-2.912169,58.971699,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-3.08912,59.012543,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-3.033654,59.02108,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-3.04304,59.043458,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-2.912169,58.971699,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-3.078506,59.007243,1995,6,"United Kingdom of Great Britain and Northern Ireland"
-3.901292,50.287147,1995,7,"United Kingdom of Great Britain and Northern Ireland"
-10.020661,51.770376,1995,8,"Ireland"
-10.020661,51.770376,1995,8,"Ireland"
-9.869964,51.758368,1995,8,"Ireland"
-9.869964,51.758368,1995,8,"Ireland"
-9.869761,51.758675,1995,8,"Ireland"
-10.020929,51.770555,1995,8,"Ireland"
-7.502304,56.955981,1995,8,"United Kingdom of Great Britain and Northern Ireland"
-3.997438,50.303523,1995,10,"United Kingdom of Great Britain and Northern Ireland"
-3.997438,50.303523,1995,10,"United Kingdom of Great Britain and Northern Ireland"
-0.48,38.34,1995,NA,"Spain"
-0.43,38.36,1995,NA,"Spain"
-0.48,38.17,1995,NA,"Spain"
-3.515166,50.372869,1994,3,"United Kingdom of Great Britain and Northern Ireland"
-3.520329,50.358411,1994,3,"United Kingdom of Great Britain and Northern Ireland"
-3.514908,50.364777,1994,4,"United Kingdom of Great Britain and Northern Ireland"
-6.103608,56.649182,1994,6,"United Kingdom of Great Britain and Northern Ireland"
-3.556114,50.420894,1994,6,"United Kingdom of Great Britain and Northern Ireland"
-5.206052,49.959789,1994,7,"United Kingdom of Great Britain and Northern Ireland"
-5.246718,49.983846,1994,7,"United Kingdom of Great Britain and Northern Ireland"
-5.268886,50.002115,1994,7,"United Kingdom of Great Britain and Northern Ireland"
-5.265689,50.037291,1994,7,"United Kingdom of Great Britain and Northern Ireland"
-5.274054,50.037055,1994,7,"United Kingdom of Great Britain and Northern Ireland"
-25.6569,37.7396,1994,NA,"Portugal"
-25.6678,37.8347,1994,NA,"Portugal"
-3.654604,50.21717,1993,5,"United Kingdom of Great Britain and Northern Ireland"
-0.705667,50.768,1993,5,"United Kingdom of Great Britain and Northern Ireland"
-0.613233,50.76899,1993,5,"United Kingdom of Great Britain and Northern Ireland"
-0.701511,50.74635,1993,6,"United Kingdom of Great Britain and Northern Ireland"
-7.742446,55.180008,1993,7,"Ireland"
-7.742446,55.180008,1993,7,"Ireland"
-7.760911,55.190206,1993,7,"Ireland"
-7.760911,55.190206,1993,7,"Ireland"
-7.76133,55.189325,1993,7,"Ireland"
-7.742554,55.179406,1993,7,"Ireland"
-9.633101,53.095292,1993,8,"Ireland"
-9.633101,53.095292,1993,8,"Ireland"
-9.633101,53.095292,1993,8,"Ireland"
-9.633101,53.095292,1993,8,"Ireland"
-4.100508,50.316096,1993,8,"United Kingdom of Great Britain and Northern Ireland"
-4.103275,50.315147,1993,8,"United Kingdom of Great Britain and Northern Ireland"
-4.118914,50.31936,1993,8,"United Kingdom of Great Britain and Northern Ireland"
-9.631586,53.095042,1993,8,"Ireland"
-4.1046,50.313324,1993,8,"United Kingdom of Great Britain and Northern Ireland"
-4.118914,50.31936,1993,8,"United Kingdom of Great Britain and Northern Ireland"
-4.100508,50.316096,1993,8,"United Kingdom of Great Britain and Northern Ireland"
-3.696475,50.212069,1993,9,"United Kingdom of Great Britain and Northern Ireland"
-4.0844,50.301096,1993,9,"United Kingdom of Great Britain and Northern Ireland"
-4.111737,50.315893,1993,10,"United Kingdom of Great Britain and Northern Ireland"
-4.111776,50.316791,1993,10,"United Kingdom of Great Britain and Northern Ireland"
-3.686923,50.219403,1992,3,"United Kingdom of Great Britain and Northern Ireland"
-4.015567,50.300511,1992,7,"United Kingdom of Great Britain and Northern Ireland"
-7.261762,57.141834,1990,5,"United Kingdom of Great Britain and Northern Ireland"
-5.61259,57.82057,1990,6,"United Kingdom of Great Britain and Northern Ireland"
-6.017676,56.654687,1990,6,"United Kingdom of Great Britain and Northern Ireland"
-5.588,57.810481,1990,6,"United Kingdom of Great Britain and Northern Ireland"
-5.788485,57.698553,1990,6,"United Kingdom of Great Britain and Northern Ireland"
-5.775667,57.736697,1990,6,"United Kingdom of Great Britain and Northern Ireland"
-4.083704,50.317298,1989,3,"United Kingdom of Great Britain and Northern Ireland"
-28.251878,38.391826,1989,NA,"Portugal"
-28.251878,38.391826,1989,NA,"Portugal"
-9.099509,53.158205,1988,1,"Ireland"
-10.031073,52.301143,1988,1,"Ireland"
-9.507592,51.669502,1988,1,"Ireland"
-9.304047,51.50251,1988,1,"Ireland"
-9.304047,51.50251,1988,1,"Ireland"
-9.299047,51.503914,1988,1,"Ireland"
-9.296091,51.50125,1988,1,"Ireland"
-9.867515,53.302758,1988,1,"Ireland"
-9.853993,53.319594,1988,1,"Ireland"
-9.70544,53.357755,1988,1,"Ireland"
-6.34105,52.190106,1988,1,"Ireland"
-4.929511,50.569809,1988,6,"United Kingdom of Great Britain and Northern Ireland"
-4.921717,50.580799,1988,6,"United Kingdom of Great Britain and Northern Ireland"
-4.930347,50.583281,1988,6,"United Kingdom of Great Britain and Northern Ireland"
-4.930809,50.567977,1988,6,"United Kingdom of Great Britain and Northern Ireland"
-4.929511,50.569809,1988,6,"United Kingdom of Great Britain and Northern Ireland"
-7.025908,58.056642,1988,8,"United Kingdom of Great Britain and Northern Ireland"
-7.037677,58.067872,1988,8,"United Kingdom of Great Britain and Northern Ireland"
-5.046564,56.23012,1988,8,"United Kingdom of Great Britain and Northern Ireland"
-5.349252,55.925606,1988,9,"United Kingdom of Great Britain and Northern Ireland"
-5.387549,55.997382,1988,9,"United Kingdom of Great Britain and Northern Ireland"
-6.350652,49.924247,1988,9,"United Kingdom of Great Britain and Northern Ireland"
-6.315337,49.934567,1988,9,"United Kingdom of Great Britain and Northern Ireland"
-9.491701,51.493533,1987,1,"Ireland"
-9.453696,51.520975,1987,1,"Ireland"
-9.417606,51.51872,1987,1,"Ireland"
-9.388767,51.470528,1987,1,"Ireland"
-9.917077,53.404417,1987,1,"Ireland"
-9.867515,53.302758,1987,1,"Ireland"
-9.453696,51.520975,1987,2,"Ireland"
-9.418232,51.585227,1987,2,"Ireland"
-9.387329,51.470545,1987,2,"Ireland"
-9.288689,51.494141,1987,4,"Ireland"
-10.35937,52.133244,1987,6,"Ireland"
-5.078938,50.087381,1987,7,"United Kingdom of Great Britain and Northern Ireland"
-5.122967,50.097898,1987,7,"United Kingdom of Great Britain and Northern Ireland"
-5.103247,50.095729,1987,7,"United Kingdom of Great Britain and Northern Ireland"
-5.091501,50.087047,1987,7,"United Kingdom of Great Britain and Northern Ireland"
-5.091501,50.087047,1987,7,"United Kingdom of Great Britain and Northern Ireland"
-5.103247,50.095729,1987,7,"United Kingdom of Great Britain and Northern Ireland"
-5.103247,50.095729,1987,7,"United Kingdom of Great Britain and Northern Ireland"
-5.078938,50.087381,1987,7,"United Kingdom of Great Britain and Northern Ireland"
-5.091501,50.087047,1987,7,"United Kingdom of Great Britain and Northern Ireland"
-5.103247,50.095729,1987,7,"United Kingdom of Great Britain and Northern Ireland"
-9.099509,53.158205,1987,8,"Ireland"
-9.491701,51.493533,1987,12,"Ireland"
-4.065262,50.31313,1986,7,"United Kingdom of Great Britain and Northern Ireland"
-4.070915,50.313929,1986,7,"United Kingdom of Great Britain and Northern Ireland"
-4.070915,50.313929,1986,7,"United Kingdom of Great Britain and Northern Ireland"
-9.099509,53.158205,1986,10,"Ireland"
-5.660877,55.952695,1985,8,"United Kingdom of Great Britain and Northern Ireland"
-5.648267,55.971951,1985,8,"United Kingdom of Great Britain and Northern Ireland"
-6.271469,49.958689,1985,9,"United Kingdom of Great Britain and Northern Ireland"
-6.312424,49.917579,1985,9,"United Kingdom of Great Britain and Northern Ireland"
-6.271469,49.958689,1985,9,"United Kingdom of Great Britain and Northern Ireland"
-5.598918,56.010268,1985,9,"United Kingdom of Great Britain and Northern Ireland"
-6.312424,49.917579,1985,9,"United Kingdom of Great Britain and Northern Ireland"
-9.514791,53.063786,1985,9,"Ireland"
-5.600268,56.007532,1985,9,"United Kingdom of Great Britain and Northern Ireland"
-5.709043,55.936866,1985,9,"United Kingdom of Great Britain and Northern Ireland"
-3.769717,50.221769,1985,9,"United Kingdom of Great Britain and Northern Ireland"
-6.327397,49.960212,1985,9,"United Kingdom of Great Britain and Northern Ireland"
-3.768648,50.23078,1985,9,"United Kingdom of Great Britain and Northern Ireland"
-6.327397,49.960212,1985,9,"United Kingdom of Great Britain and Northern Ireland"
-3.769717,50.221769,1985,9,"United Kingdom of Great Britain and Northern Ireland"
-9.967598,53.829988,1984,1,"Ireland"
-9.114688,53.16705,1984,2,"Ireland"
-9.853993,53.319594,1984,2,"Ireland"
-9.853993,53.319594,1984,4,"Ireland"
-9.7417,53.141559,1984,6,"Ireland"
-9.651045,53.115892,1984,6,"Ireland"
-9.28965,51.502669,1984,6,"Ireland"
-10.113803,53.414127,1984,6,"Ireland"
-9.970156,53.560364,1984,6,"Ireland"
-9.853993,53.319594,1984,6,"Ireland"
-9.838224,53.301865,1984,6,"Ireland"
-7.317539,57.230366,1984,7,"United Kingdom of Great Britain and Northern Ireland"
-9.711827,53.141993,1984,7,"Ireland"
-9.651045,53.115892,1984,7,"Ireland"
-9.114688,53.16705,1984,7,"Ireland"
-9.507592,51.669502,1984,7,"Ireland"
-10.001263,53.563892,1984,7,"Ireland"
-9.853993,53.319594,1984,7,"Ireland"
-7.317539,57.230366,1984,7,"United Kingdom of Great Britain and Northern Ireland"
-9.069839,53.167461,1984,8,"Ireland"
-9.853993,53.319594,1984,8,"Ireland"
-9.853993,53.319594,1984,8,"Ireland"
-9.08706,53.257161,1984,8,"Ireland"
-5.593583,56.039196,1984,8,"United Kingdom of Great Britain and Northern Ireland"
-6.271469,49.958689,1984,9,"United Kingdom of Great Britain and Northern Ireland"
-6.327397,49.960212,1984,9,"United Kingdom of Great Britain and Northern Ireland"
-9.114688,53.16705,1984,9,"Ireland"
-6.271469,49.958689,1984,9,"United Kingdom of Great Britain and Northern Ireland"
-6.271469,49.958689,1984,9,"United Kingdom of Great Britain and Northern Ireland"
-6.271469,49.958689,1984,9,"United Kingdom of Great Britain and Northern Ireland"
-9.057098,53.257431,1984,10,"Ireland"
-9.853993,53.319594,1984,11,"Ireland"
4.7,53.1,1983,1,"Netherlands"
-6.281547,49.915126,1983,3,"United Kingdom of Great Britain and Northern Ireland"
-6.346194,49.89022,1983,3,"United Kingdom of Great Britain and Northern Ireland"
-6.281547,49.915126,1983,3,"United Kingdom of Great Britain and Northern Ireland"
-6.346194,49.89022,1983,3,"United Kingdom of Great Britain and Northern Ireland"
-6.346194,49.89022,1983,3,"United Kingdom of Great Britain and Northern Ireland"
-6.270079,49.958741,1983,3,"United Kingdom of Great Britain and Northern Ireland"
-6.345161,49.94065,1983,4,"United Kingdom of Great Britain and Northern Ireland"
-6.342042,49.952465,1983,4,"United Kingdom of Great Britain and Northern Ireland"
-6.335353,49.940118,1983,4,"United Kingdom of Great Britain and Northern Ireland"
-6.333883,49.939273,1983,4,"United Kingdom of Great Britain and Northern Ireland"
-6.335353,49.940118,1983,4,"United Kingdom of Great Britain and Northern Ireland"
-6.333883,49.939273,1983,4,"United Kingdom of Great Britain and Northern Ireland"
-6.333883,49.939273,1983,4,"United Kingdom of Great Britain and Northern Ireland"
-6.29253,49.975907,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.298983,49.938775,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.29253,49.975907,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.296862,49.977546,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.327397,49.960212,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.276707,49.923403,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.29448,49.982133,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.305715,49.967319,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.303552,49.943104,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.250299,49.955869,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.305715,49.967319,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.250299,49.955869,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.321515,49.956832,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.29253,49.975907,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.333459,49.887998,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.3144,49.908507,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.321515,49.956832,1983,7,"United Kingdom of Great Britain and Northern Ireland"
-6.361706,49.892336,1983,7,"United Kingdom of Great Britain and Northern Ireland"
